Timestamp,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sensor,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sp,DMC Building 1 Fahu_B1 Discharge-Chilled-Water-Cool-Valve-Cmd
2024-04-26T21:30:00+04:00 Dubai,30.33371925,17,0
2024-04-26T21:35:00+04:00 Dubai,30.48334312,17,0
2024-04-26T21:40:00+04:00 Dubai,30.48334312,17,0
2024-04-26T21:45:00+04:00 Dubai,30.48334312,17,0
2024-04-26T21:50:00+04:00 Dubai,30.63309669,17,0
2024-04-26T21:55:00+04:00 Dubai,30.63309669,17,0
2024-04-26T22:00:00+04:00 Dubai,30.63309669,17,0
2024-04-26T22:05:00+04:00 Dubai,30.63309669,17,0
2024-04-26T22:10:00+04:00 Dubai,30.63309669,17,0
2024-04-26T22:15:00+04:00 Dubai,30.48397064,17,0
2024-04-26T22:20:00+04:00 Dubai,30.48397064,17,0
2024-04-26T22:25:00+04:00 Dubai,30.48397064,17,0
2024-04-26T22:30:00+04:00 Dubai,30.48397064,17,0
2024-04-26T22:35:00+04:00 Dubai,30.33481598,17,0
2024-04-26T22:40:00+04:00 Dubai,30.33481598,17,0
2024-04-26T22:45:00+04:00 Dubai,30.48606491,17,0
2024-04-26T22:50:00+04:00 Dubai,30.63716125,17,0
2024-04-26T22:55:00+04:00 Dubai,30.63716125,17,0
2024-04-26T23:00:00+04:00 Dubai,30.48828888,17,0
2024-04-26T23:05:00+04:00 Dubai,30.33652306,17,0
2024-04-26T23:10:00+04:00 Dubai,30.18776321,17,0
2024-04-26T23:15:00+04:00 Dubai,30.18776321,17,0
2024-04-26T23:20:00+04:00 Dubai,30.18776321,17,0
2024-04-26T23:25:00+04:00 Dubai,30.18776321,17,0
2024-04-26T23:30:00+04:00 Dubai,30.03857231,17,0
2024-04-26T23:35:00+04:00 Dubai,30.03857231,17,0
2024-04-26T23:40:00+04:00 Dubai,30.03857231,17,0
2024-04-26T23:45:00+04:00 Dubai,29.89005661,17,0
2024-04-26T23:50:00+04:00 Dubai,29.89005661,17,0
2024-04-26T23:55:00+04:00 Dubai,29.89005661,17,0
2024-04-27T00:00:00+04:00 Dubai,29.74134445,17,0
2024-04-27T00:05:00+04:00 Dubai,29.74134445,17,0
2024-04-27T00:10:00+04:00 Dubai,29.74134445,17,0
2024-04-27T00:15:00+04:00 Dubai,29.74134445,17,0
2024-04-27T00:20:00+04:00 Dubai,29.74134445,17,0
2024-04-27T00:25:00+04:00 Dubai,29.59224701,17,0
2024-04-27T00:30:00+04:00 Dubai,29.59224701,17,0
2024-04-27T00:35:00+04:00 Dubai,29.59224701,17,0
2024-04-27T00:40:00+04:00 Dubai,29.59224701,17,0
2024-04-27T00:45:00+04:00 Dubai,29.59224701,17,0
2024-04-27T00:50:00+04:00 Dubai,29.44239044,17,0
2024-04-27T00:55:00+04:00 Dubai,29.44239044,17,0
2024-04-27T01:00:00+04:00 Dubai,29.44239044,17,0
2024-04-27T01:05:00+04:00 Dubai,29.44239044,17,0
2024-04-27T01:10:00+04:00 Dubai,29.2935524,17,0
2024-04-27T01:15:00+04:00 Dubai,29.2935524,17,0
2024-04-27T01:20:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:25:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:30:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:35:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:40:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:45:00+04:00 Dubai,29.14189339,17,0
2024-04-27T01:50:00+04:00 Dubai,28.99314308,17,0
2024-04-27T01:55:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:00:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:05:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:10:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:15:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:20:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:25:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:30:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:35:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:40:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:45:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:50:00+04:00 Dubai,28.99314308,17,0
2024-04-27T02:55:00+04:00 Dubai,28.99314308,17,0
2024-04-27T03:00:00+04:00 Dubai,28.99314308,17,0
2024-04-27T03:05:00+04:00 Dubai,28.99314308,17,0
2024-04-27T03:10:00+04:00 Dubai,28.8445816,17,0
2024-04-27T03:15:00+04:00 Dubai,28.8445816,17,0
2024-04-27T03:20:00+04:00 Dubai,28.8445816,17,0
2024-04-27T03:25:00+04:00 Dubai,28.8445816,17,0
2024-04-27T03:30:00+04:00 Dubai,28.69578934,17,0
2024-04-27T03:35:00+04:00 Dubai,28.69578934,17,0
2024-04-27T03:40:00+04:00 Dubai,28.69578934,17,0
2024-04-27T03:45:00+04:00 Dubai,28.69578934,17,0
2024-04-27T03:50:00+04:00 Dubai,28.69578934,17,0
2024-04-27T03:55:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:00:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:05:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:10:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:15:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:20:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:25:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:30:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:35:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:40:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:45:00+04:00 Dubai,28.69578934,17,0
2024-04-27T04:50:00+04:00 Dubai,28.54609299,17,0
2024-04-27T04:55:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:00:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:05:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:10:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:15:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:20:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:25:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:30:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:35:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:40:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:45:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:50:00+04:00 Dubai,28.54609299,17,0
2024-04-27T05:55:00+04:00 Dubai,28.54609299,17,0
2024-04-27T06:00:00+04:00 Dubai,28.54609299,17,0
2024-04-27T06:05:00+04:00 Dubai,28.54609299,17,0
2024-04-27T06:10:00+04:00 Dubai,28.39688301,17,0
2024-04-27T06:15:00+04:00 Dubai,28.39688301,17,0
2024-04-27T06:20:00+04:00 Dubai,28.39688301,17,0
2024-04-27T06:25:00+04:00 Dubai,28.39688301,17,0
2024-04-27T06:30:00+04:00 Dubai,28.39688301,17,0
2024-04-27T06:35:00+04:00 Dubai,28.54556274,17,0
2024-04-27T06:40:00+04:00 Dubai,28.54556274,17,0
2024-04-27T06:45:00+04:00 Dubai,28.69513512,17,0
2024-04-27T06:50:00+04:00 Dubai,28.69513512,17,0
2024-04-27T06:55:00+04:00 Dubai,28.99509811,17,0
2024-04-27T07:00:00+04:00 Dubai,29.14372253,17,0
2024-04-27T07:05:00+04:00 Dubai,29.29259109,17,0
2024-04-27T07:10:00+04:00 Dubai,29.74553108,17,34.6802
2024-04-27T07:15:00+04:00 Dubai,26.6901989,17,42.5724
2024-04-27T07:20:00+04:00 Dubai,24.0405674,17,49.2933
2024-04-27T07:25:00+04:00 Dubai,21.87357903,17,50.4166
2024-04-27T07:30:00+04:00 Dubai,20.87199783,17,57.2066
2024-04-27T07:35:00+04:00 Dubai,19.92479324,17,58.6592
2024-04-27T07:40:00+04:00 Dubai,19.60539055,17,63.4459
2024-04-27T07:45:00+04:00 Dubai,19.60593033,17,69.9813
2024-04-27T07:50:00+04:00 Dubai,18.99359131,17,72.4853
2024-04-27T07:55:00+04:00 Dubai,18.83935165,17,75.1006
2024-04-27T08:00:00+04:00 Dubai,18.37042999,17,77.7857
2024-04-27T08:05:00+04:00 Dubai,18.37042999,17,80.1725
2024-04-27T08:10:00+04:00 Dubai,18.0586853,17,81.3696
2024-04-27T08:15:00+04:00 Dubai,17.75197601,17,82.5362
2024-04-27T08:20:00+04:00 Dubai,17.75197601,17,85.0812
2024-04-27T08:25:00+04:00 Dubai,17.4487133,17,85.3273
2024-04-27T08:30:00+04:00 Dubai,17.29715347,17,85.3273
2024-04-27T08:35:00+04:00 Dubai,17.29591942,17,85.8599
2024-04-27T08:40:00+04:00 Dubai,17.29591942,17,85.8599
2024-04-27T08:45:00+04:00 Dubai,17.45506477,17,88.3705
2024-04-27T08:50:00+04:00 Dubai,17.45242691,17,89.4452
2024-04-27T08:55:00+04:00 Dubai,17.14901543,17,88.4201
2024-04-27T09:00:00+04:00 Dubai,16.9958725,17,87.2357
2024-04-27T09:05:00+04:00 Dubai,16.9958725,17,88.2913
2024-04-27T09:10:00+04:00 Dubai,17.30384636,17,90.5496
2024-04-27T09:15:00+04:00 Dubai,17.15132523,17,89.5592
2024-04-27T09:20:00+04:00 Dubai,17.15641022,17,90.931
2024-04-27T09:25:00+04:00 Dubai,17.31197357,17,92.1961
2024-04-27T09:30:00+04:00 Dubai,17.46984482,17,93.9283
2024-04-27T09:35:00+04:00 Dubai,17.17806053,17,91.5612
2024-04-27T09:40:00+04:00 Dubai,16.87456894,17,91.8958
2024-04-27T09:45:00+04:00 Dubai,17.02327156,17,91.6167
2024-04-27T09:50:00+04:00 Dubai,17.02327156,17,91.6167
2024-04-27T09:55:00+04:00 Dubai,16.87458229,17,90.4926
2024-04-27T10:00:00+04:00 Dubai,16.87458229,17,90.4926
2024-04-27T10:05:00+04:00 Dubai,16.87458229,17,90.4926
2024-04-27T10:10:00+04:00 Dubai,17.02599525,17,91.6686
2024-04-27T10:15:00+04:00 Dubai,17.02599525,17,91.6686
2024-04-27T10:20:00+04:00 Dubai,17.02599525,17,91.6686
2024-04-27T10:25:00+04:00 Dubai,17.18142891,17,93.2793
2024-04-27T10:30:00+04:00 Dubai,17.02968788,17,92.2254
2024-04-27T10:35:00+04:00 Dubai,17.18179512,17,93.6521
2024-04-27T10:40:00+04:00 Dubai,17.33319855,17,95.0975
2024-04-27T10:45:00+04:00 Dubai,17.33356094,17,95.6435
2024-04-27T10:50:00+04:00 Dubai,17.48373032,17,98.0706
2024-04-27T10:55:00+04:00 Dubai,17.17316628,17,96.7617
2024-04-27T11:00:00+04:00 Dubai,17.32180405,17,97.755
2024-04-27T11:05:00+04:00 Dubai,17.3222847,17,97.755
2024-04-27T11:10:00+04:00 Dubai,17.3222847,17,99.0663
2024-04-27T11:15:00+04:00 Dubai,17.16767311,17,99.0663
2024-04-27T11:20:00+04:00 Dubai,17.0166626,17,98.0016
2024-04-27T11:25:00+04:00 Dubai,17.32476234,17,99.3783
2024-04-27T11:30:00+04:00 Dubai,17.32476234,17,99.3783
2024-04-27T11:35:00+04:00 Dubai,17.025177,17,99.3783
2024-04-27T11:40:00+04:00 Dubai,17.34129333,17,99.3783
2024-04-27T11:45:00+04:00 Dubai,17.34129333,17,99.3783
2024-04-27T11:50:00+04:00 Dubai,17.49181747,17,99.3783
2024-04-27T11:55:00+04:00 Dubai,17.49950027,17,99.3783
2024-04-27T12:00:00+04:00 Dubai,17.34613991,17,99.3783
2024-04-27T12:05:00+04:00 Dubai,17.50783348,17,99.3783
2024-04-27T12:10:00+04:00 Dubai,17.20477295,17,99.3783
2024-04-27T12:15:00+04:00 Dubai,17.20477295,17,99.3783
2024-04-27T12:20:00+04:00 Dubai,17.20536995,17,99.3783
2024-04-27T12:25:00+04:00 Dubai,17.20496368,17,99.3783
2024-04-27T12:30:00+04:00 Dubai,17.2054882,17,99.3783
2024-04-27T12:35:00+04:00 Dubai,16.60118866,17,97.4509
2024-04-27T12:40:00+04:00 Dubai,16.60224724,17,95.2929
2024-04-27T12:45:00+04:00 Dubai,17.10198593,17,98.5313
2024-04-27T12:50:00+04:00 Dubai,16.94654083,17,97.4402
2024-04-27T12:55:00+04:00 Dubai,16.79672241,17,95.9344
2024-04-27T13:00:00+04:00 Dubai,17.26326752,17,98.1136
2024-04-27T13:05:00+04:00 Dubai,16.79663849,17,95.6446
2024-04-27T13:10:00+04:00 Dubai,16.6436348,17,94.4421
2024-04-27T13:15:00+04:00 Dubai,17.12329674,17,96.8198
2024-04-27T13:20:00+04:00 Dubai,16.97121239,17,95.7747
2024-04-27T13:25:00+04:00 Dubai,16.97121239,17,94.6647
2024-04-27T13:30:00+04:00 Dubai,16.96926117,17,94.6647
2024-04-27T13:35:00+04:00 Dubai,16.96926117,17,94.6647
2024-04-27T13:40:00+04:00 Dubai,16.81904793,17,93.6416
2024-04-27T13:45:00+04:00 Dubai,16.504776,17,90.2147
2024-04-27T13:50:00+04:00 Dubai,16.504776,17,88.4503
2024-04-27T13:55:00+04:00 Dubai,17.26984024,17,92.7418
2024-04-27T14:00:00+04:00 Dubai,16.95884132,17,91.0937
2024-04-27T14:05:00+04:00 Dubai,17.26099968,17,93.3729
2024-04-27T14:10:00+04:00 Dubai,17.26184654,17,93.2222
2024-04-27T14:15:00+04:00 Dubai,17.42160988,17,96.1643
2024-04-27T14:20:00+04:00 Dubai,17.10902023,17,94.5997
2024-04-27T14:25:00+04:00 Dubai,16.96020699,17,93.5765
2024-04-27T14:30:00+04:00 Dubai,17.12380791,17,94.5714
2024-04-27T14:35:00+04:00 Dubai,16.97187996,17,93.4872
2024-04-27T14:40:00+04:00 Dubai,17.13306427,17,93.4872
2024-04-27T14:45:00+04:00 Dubai,16.84475899,17,94.0149
2024-04-27T14:50:00+04:00 Dubai,17.00445557,17,93.988
2024-04-27T14:55:00+04:00 Dubai,16.70557785,17,92.4887
2024-04-27T15:00:00+04:00 Dubai,16.85799026,17,92.4887
2024-04-27T15:05:00+04:00 Dubai,17.01468086,17,92.9947
2024-04-27T15:10:00+04:00 Dubai,17.02490044,17,93.298
2024-04-27T15:15:00+04:00 Dubai,17.04225922,17,93.0257
2024-04-27T15:20:00+04:00 Dubai,17.19429398,17,95.2152
2024-04-27T15:25:00+04:00 Dubai,16.73529053,17,91.8409
2024-04-27T15:30:00+04:00 Dubai,16.73529053,17,90.6078
2024-04-27T15:35:00+04:00 Dubai,17.06394196,17,92.0378
2024-04-27T15:40:00+04:00 Dubai,16.7579937,17,89.7757
2024-04-27T15:45:00+04:00 Dubai,16.75354958,17,89.8333
2024-04-27T15:50:00+04:00 Dubai,17.21190262,17,93.7122
2024-04-27T15:55:00+04:00 Dubai,16.89934349,17,90.742
2024-04-27T16:00:00+04:00 Dubai,17.04852104,17,92.0949
2024-04-27T16:05:00+04:00 Dubai,16.90695381,17,90.6052
2024-04-27T16:10:00+04:00 Dubai,16.91040421,17,90.8556
2024-04-27T16:15:00+04:00 Dubai,17.2358799,17,92.8465
2024-04-27T16:20:00+04:00 Dubai,17.40330315,17,94.1158
2024-04-27T16:25:00+04:00 Dubai,16.93429756,17,91.7387
2024-04-27T16:30:00+04:00 Dubai,17.08231735,17,93.3668
2024-04-27T16:35:00+04:00 Dubai,17.08278465,17,93.5586
2024-04-27T16:40:00+04:00 Dubai,16.92534256,17,93.7687
2024-04-27T16:45:00+04:00 Dubai,16.92365456,17,92.4822
2024-04-27T16:50:00+04:00 Dubai,16.77413177,17,90.94
2024-04-27T16:55:00+04:00 Dubai,16.94712448,17,92.1587
2024-04-27T17:00:00+04:00 Dubai,16.79705429,17,89.8304
2024-04-27T17:05:00+04:00 Dubai,16.46286964,17,88.1796
2024-04-27T17:10:00+04:00 Dubai,16.76654625,17,87.7539
2024-04-27T17:15:00+04:00 Dubai,16.7940979,17,87.9059
2024-04-27T17:20:00+04:00 Dubai,16.63864326,17,86.5828
2024-04-27T17:25:00+04:00 Dubai,16.97628784,17,90.1666
2024-04-27T17:30:00+04:00 Dubai,16.66649628,17,85.2453
2024-04-27T17:35:00+04:00 Dubai,17.28047752,17,88.3696
2024-04-27T17:40:00+04:00 Dubai,16.95038033,17,87.5896
2024-04-27T17:45:00+04:00 Dubai,17.13017273,17,86.5492
2024-04-27T17:50:00+04:00 Dubai,16.67380142,17,85.5883
2024-04-27T17:55:00+04:00 Dubai,16.67380142,17,84.4335
2024-04-27T18:00:00+04:00 Dubai,17.17169952,17,88.321
2024-04-27T18:05:00+04:00 Dubai,16.70526695,17,84.4173
2024-04-27T18:10:00+04:00 Dubai,16.72014618,17,85.083
2024-04-27T18:15:00+04:00 Dubai,17.52863312,17,89.0627
2024-04-27T18:20:00+04:00 Dubai,17.05942726,17,87.7789
2024-04-27T18:25:00+04:00 Dubai,16.60503769,17,84.2479
2024-04-27T18:30:00+04:00 Dubai,16.30317307,17,80.9335
2024-04-27T18:35:00+04:00 Dubai,16.46458435,17,79.8101
2024-04-27T18:40:00+04:00 Dubai,15.98025703,17,74.9698
2024-04-27T18:45:00+04:00 Dubai,16.30511665,17,74.1359
2024-04-27T18:50:00+04:00 Dubai,16.3114624,17,72.6529
2024-04-27T18:55:00+04:00 Dubai,16.78902245,17,75.0784
2024-04-27T19:00:00+04:00 Dubai,16.62625885,17,73.3296
2024-04-27T19:05:00+04:00 Dubai,16.31999016,17,0
2024-04-27T19:10:00+04:00 Dubai,18.8523941,17,0
2024-04-27T19:15:00+04:00 Dubai,23.0060215,17,0
2024-04-27T19:20:00+04:00 Dubai,24.60363197,17,0
2024-04-27T19:25:00+04:00 Dubai,25.37811279,17,0
2024-04-27T19:30:00+04:00 Dubai,25.98483086,17,0
2024-04-27T19:35:00+04:00 Dubai,26.28614235,17,0
2024-04-27T19:40:00+04:00 Dubai,26.28614235,17,0
2024-04-27T19:45:00+04:00 Dubai,26.43597984,17,0
2024-04-27T19:50:00+04:00 Dubai,26.43597984,17,0
2024-04-27T19:55:00+04:00 Dubai,26.43597984,17,0
2024-04-27T20:00:00+04:00 Dubai,26.58524323,17,0
2024-04-27T20:05:00+04:00 Dubai,26.58524323,17,0
2024-04-27T20:10:00+04:00 Dubai,26.43435478,17,0
2024-04-27T20:15:00+04:00 Dubai,26.43435478,17,0
2024-04-27T20:20:00+04:00 Dubai,26.28489113,17,0
2024-04-27T20:25:00+04:00 Dubai,26.28489113,17,0
2024-04-27T20:30:00+04:00 Dubai,26.28489113,17,0
2024-04-27T20:35:00+04:00 Dubai,26.28489113,17,0
2024-04-27T20:40:00+04:00 Dubai,26.28489113,17,0
2024-04-27T20:45:00+04:00 Dubai,26.13420677,17,0
2024-04-27T20:50:00+04:00 Dubai,26.13420677,17,0
2024-04-27T20:55:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:00:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:05:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:10:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:15:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:20:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:25:00+04:00 Dubai,26.13420677,17,0
2024-04-27T21:30:00+04:00 Dubai,26.43189812,17,0
2024-04-27T21:35:00+04:00 Dubai,26.58296013,17,0
2024-04-27T21:40:00+04:00 Dubai,26.58296013,17,0
2024-04-27T21:45:00+04:00 Dubai,26.58296013,17,0
2024-04-27T21:50:00+04:00 Dubai,26.58296013,17,0
2024-04-27T21:55:00+04:00 Dubai,26.58296013,17,0
2024-04-27T22:00:00+04:00 Dubai,26.8852005,17,0
2024-04-27T22:05:00+04:00 Dubai,27.03561211,17,0
2024-04-27T22:10:00+04:00 Dubai,27.18735504,17,0
2024-04-27T22:15:00+04:00 Dubai,27.49223137,17,0
2024-04-27T22:20:00+04:00 Dubai,27.79216957,17,0
2024-04-27T22:25:00+04:00 Dubai,28.09177017,17,0
2024-04-27T22:30:00+04:00 Dubai,28.39457893,17,0
2024-04-27T22:35:00+04:00 Dubai,28.54602432,17,0
2024-04-27T22:40:00+04:00 Dubai,28.54602432,17,0
2024-04-27T22:45:00+04:00 Dubai,28.69611931,17,0
2024-04-27T22:50:00+04:00 Dubai,28.69611931,17,0
2024-04-27T22:55:00+04:00 Dubai,28.84636879,17,0
2024-04-27T23:00:00+04:00 Dubai,28.84636879,17,0
2024-04-27T23:05:00+04:00 Dubai,28.99505424,17,0
2024-04-27T23:10:00+04:00 Dubai,28.99505424,17,0
2024-04-27T23:15:00+04:00 Dubai,28.99505424,17,0
2024-04-27T23:20:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:25:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:30:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:35:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:40:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:45:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:50:00+04:00 Dubai,29.14364815,17,0
2024-04-27T23:55:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:00:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:05:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:10:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:15:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:20:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:25:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:30:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:35:00+04:00 Dubai,29.2943573,17,0
2024-04-28T00:40:00+04:00 Dubai,29.14376831,17,0
2024-04-28T00:45:00+04:00 Dubai,29.14376831,17,0
2024-04-28T00:50:00+04:00 Dubai,29.14376831,17,0
2024-04-28T00:55:00+04:00 Dubai,29.14376831,17,0
2024-04-28T01:00:00+04:00 Dubai,29.14376831,17,0
2024-04-28T01:05:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:10:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:15:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:20:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:25:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:30:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:35:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:40:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:45:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:50:00+04:00 Dubai,28.9947319,17,0
2024-04-28T01:55:00+04:00 Dubai,28.9947319,17,0
2024-04-28T02:00:00+04:00 Dubai,28.84466362,17,0
2024-04-28T02:05:00+04:00 Dubai,28.84466362,17,0
2024-04-28T02:10:00+04:00 Dubai,28.84466362,17,0
2024-04-28T02:15:00+04:00 Dubai,28.84466362,17,0
2024-04-28T02:20:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:25:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:30:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:35:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:40:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:45:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:50:00+04:00 Dubai,28.69602203,17,0
2024-04-28T02:55:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:00:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:05:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:10:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:15:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:20:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:25:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:30:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:35:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:40:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:45:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:50:00+04:00 Dubai,28.69602203,17,0
2024-04-28T03:55:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:00:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:05:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:10:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:15:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:20:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:25:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:30:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:35:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:40:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:45:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:50:00+04:00 Dubai,28.69602203,17,0
2024-04-28T04:55:00+04:00 Dubai,28.69602203,17,0
2024-04-28T05:00:00+04:00 Dubai,28.54319191,17,0
2024-04-28T05:05:00+04:00 Dubai,28.54319191,17,0
2024-04-28T05:10:00+04:00 Dubai,28.54319191,17,0
2024-04-28T05:15:00+04:00 Dubai,28.39407158,17,0
2024-04-28T05:20:00+04:00 Dubai,28.39407158,17,0
2024-04-28T05:25:00+04:00 Dubai,28.39407158,17,0
2024-04-28T05:30:00+04:00 Dubai,28.39407158,17,0
2024-04-28T05:35:00+04:00 Dubai,28.54588699,17,0
2024-04-28T05:40:00+04:00 Dubai,28.54588699,17,0
2024-04-28T05:45:00+04:00 Dubai,28.54588699,17,0
2024-04-28T05:50:00+04:00 Dubai,28.69470978,17,0
2024-04-28T05:55:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:00:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:05:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:10:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:15:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:20:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:25:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:30:00+04:00 Dubai,28.69470978,17,0
2024-04-28T06:35:00+04:00 Dubai,28.84634972,17,0
2024-04-28T06:40:00+04:00 Dubai,28.99510574,17,0
2024-04-28T06:45:00+04:00 Dubai,29.14605522,17,0
2024-04-28T06:50:00+04:00 Dubai,29.29471779,17,0
2024-04-28T06:55:00+04:00 Dubai,29.29471779,17,0
2024-04-28T07:00:00+04:00 Dubai,29.59380722,17,0
2024-04-28T07:05:00+04:00 Dubai,29.59380722,17,0
2024-04-28T07:10:00+04:00 Dubai,30.27223778,17,38.9041
2024-04-28T07:15:00+04:00 Dubai,25.08196068,17,31.0108
2024-04-28T07:20:00+04:00 Dubai,23.64646721,17,42.6993
2024-04-28T07:25:00+04:00 Dubai,22.20068932,17,48.1112
2024-04-28T07:30:00+04:00 Dubai,20.93552589,17,51.5159
2024-04-28T07:35:00+04:00 Dubai,19.67772675,17,54.5172
2024-04-28T07:40:00+04:00 Dubai,18.73343086,17,51.6832
2024-04-28T07:45:00+04:00 Dubai,17.94988823,17,50.3329
2024-04-28T07:50:00+04:00 Dubai,18.10958672,17,54.133
2024-04-28T07:55:00+04:00 Dubai,17.79512978,17,56.5557
2024-04-28T08:00:00+04:00 Dubai,17.33212852,17,53.5596
2024-04-28T08:05:00+04:00 Dubai,17.18105888,17,52.4885
2024-04-28T08:10:00+04:00 Dubai,17.18105888,17,53.9731
2024-04-28T08:15:00+04:00 Dubai,17.02959633,17,52.7545
2024-04-28T08:20:00+04:00 Dubai,16.8805027,17,51.6965
